
Version;N;BS;T;Exec time;GFlops
opt_7_8;4096;32;56;0.52;262.0480
#
opt_7_8;4096;64;56;0.36;386.1827
opt_7_8;4096;64;56;0.36;384.6816
opt_7_8;4096;64;56;0.36;385.6691
#
opt_7_8;4096;128;56;0.35;388.8694
opt_7_8;4096;128;56;0.35;390.4050
opt_7_8;4096;128;56;0.35;393.5721
#
opt_7_8;4096;32;112;0.62;221.7465
opt_7_8;4096;32;112;0.62;221.3163
opt_7_8;4096;32;112;0.62;222.2607
#
opt_7_8;4096;64;112;0.42;324.8113
opt_7_8;4096;64;112;0.42;325.3170
opt_7_8;4096;64;112;0.42;325.6524
#
opt_7_8;4096;128;112;0.37;373.2785
opt_7_8;4096;128;112;0.37;369.3613
opt_7_8;4096;128;112;0.37;372.4058
#
opt_7_8;8192;32;56;3.51;313.5266
opt_7_8;8192;32;56;3.52;312.5521
opt_7_8;8192;32;56;3.52;312.7402
#
opt_7_8;8192;64;56;2.30;477.7002
opt_7_8;8192;64;56;2.30;477.3819
opt_7_8;8192;64;56;2.31;476.8922
#
opt_7_8;8192;128;56;2.05;535.7260
opt_7_8;8192;128;56;2.05;535.8369
opt_7_8;8192;128;56;2.05;535.0585
#
opt_7_8;8192;32;112;3.64;302.2672
opt_7_8;8192;32;112;3.66;300.7336
opt_7_8;8192;32;112;3.64;302.2351
#
opt_7_8;8192;64;112;2.48;443.3329
opt_7_8;8192;64;112;2.46;447.2199
opt_7_8;8192;64;112;2.46;446.7876
#
opt_7_8;8192;128;112;2.11;521.5311
opt_7_8;8192;128;112;2.11;521.1247
opt_7_8;8192;128;112;2.11;522.1842
#
opt_7_8;16384;32;56;23.53;373.7693
opt_7_8;16384;32;56;23.52;373.9068
opt_7_8;16384;32;56;23.57;373.1239
#
opt_7_8;16384;64;56;15.92;552.4860
opt_7_8;16384;64;56;15.90;553.3514
opt_7_8;16384;64;56;16.01;549.2865
#
opt_7_8;16384;128;56;15.08;583.1913
opt_7_8;16384;128;56;14.96;587.9476
opt_7_8;16384;128;56;15.11;581.9793
#
opt_7_8;16384;32;112;23.10;380.8529
opt_7_8;16384;32;112;23.09;380.9341
opt_7_8;16384;32;112;23.26;378.2351
#
opt_7_8;16384;64;112;16.62;529.1258
opt_7_8;16384;64;112;16.51;532.9043
opt_7_8;16384;64;112;16.48;533.6762
#
opt_7_8;16384;128;112;14.85;592.1579
opt_7_8;16384;128;112;14.91;589.8897
opt_7_8;16384;128;112;14.87;591.3762
#

