
Version;N;BS;T;Exec time;GFlops
opt_6;16384;128;112;9.58;917.7347
opt_6;16384;128;112;9.58;917.7133
opt_6;16384;128;112;9.72;904.8459
#
opt_7_8;4096;32;56;0.34;400.7795
opt_7_8;4096;32;56;0.34;398.5376
opt_7_8;4096;32;56;0.35;395.0179
#
opt_7_8;4096;64;56;0.26;524.4519
opt_7_8;4096;64;56;0.26;527.3415
opt_7_8;4096;64;56;0.26;528.9630
#
opt_7_8;4096;128;56;0.26;529.0694
opt_7_8;4096;128;56;0.26;530.7670
opt_7_8;4096;128;56;0.26;530.7817
#
opt_7_8;4096;32;112;0.40;346.1023
opt_7_8;4096;32;112;0.40;346.9480
opt_7_8;4096;32;112;0.40;346.1902
#
opt_7_8;4096;64;112;0.28;492.9783
opt_7_8;4096;64;112;0.28;488.1161
opt_7_8;4096;64;112;0.28;496.0065
#
opt_7_8;4096;128;112;0.26;536.7054
opt_7_8;4096;128;112;0.25;544.0537
opt_7_8;4096;128;112;0.25;543.0118
#
opt_7_8;8192;32;56;2.38;461.7364
opt_7_8;8192;32;56;2.39;459.1578
opt_7_8;8192;32;56;2.38;461.6889
#
opt_7_8;8192;64;56;1.60;685.3921
opt_7_8;8192;64;56;1.61;683.3131
opt_7_8;8192;64;56;1.61;683.9920
#
opt_7_8;8192;128;56;1.40;787.0634
opt_7_8;8192;128;56;1.40;786.3513
opt_7_8;8192;128;56;1.40;784.8196
#
opt_7_8;8192;32;112;2.48;443.5253
opt_7_8;8192;32;112;2.47;444.8642
opt_7_8;8192;32;112;2.47;444.7165
#
opt_7_8;8192;64;112;1.68;653.8213
opt_7_8;8192;64;112;1.68;654.4801
opt_7_8;8192;64;112;1.69;651.5300
#
opt_7_8;8192;128;112;1.39;791.4112
opt_7_8;8192;128;112;1.39;791.1186
opt_7_8;8192;128;112;1.39;790.9683
#
opt_7_8;16384;32;56;15.92;552.4723
opt_7_8;16384;32;56;15.91;552.8089
opt_7_8;16384;32;56;15.90;553.3525
#
opt_7_8;16384;64;56;10.95;803.2387
opt_7_8;16384;64;56;10.53;835.0189
opt_7_8;16384;64;56;10.91;805.9541
#
opt_7_8;16384;128;56;10.06;874.0442
opt_7_8;16384;128;56;9.87;891.2131
opt_7_8;16384;128;56;9.86;891.7449
#
opt_7_8;16384;32;112;15.81;556.4831
opt_7_8;16384;32;112;15.75;558.3922
opt_7_8;16384;32;112;15.80;556.6325
#
opt_7_8;16384;64;112;10.92;805.6194
opt_7_8;16384;64;112;11.17;787.1501
opt_7_8;16384;64;112;11.09;792.8969
#
opt_7_8;16384;128;112;9.53;922.8302
opt_7_8;16384;128;112;9.55;921.0179
opt_7_8;16384;128;112;9.53;922.6684
#

