
Version;N;BS;T;Exec time;GFlops
opt_7_8;4096;32;112;0.99;139.2870
opt_7_8;4096;32;112;0.99;138.8794
#
opt_7_8;4096;64;112;0.86;159.8700
opt_7_8;4096;64;112;0.86;159.0510
opt_7_8;4096;64;112;0.86;159.9669
#
opt_7_8;4096;128;112;0.85;161.9952
opt_7_8;4096;128;112;0.85;160.9286
opt_7_8;4096;128;112;0.85;161.1083
#
opt_7_8;8192;32;56;6.57;167.3402
opt_7_8;8192;32;56;6.57;167.3821
opt_7_8;8192;32;56;6.57;167.2319
#
opt_7_8;8192;64;56;6.07;181.2242
opt_7_8;8192;64;56;6.07;181.2099
opt_7_8;8192;64;56;6.07;181.1758
#
opt_7_8;8192;128;56;5.78;190.1021
opt_7_8;8192;128;56;5.78;190.1587
opt_7_8;8192;128;56;5.78;190.1902
#
opt_7_8;8192;32;112;6.72;163.6219
opt_7_8;8192;32;112;6.72;163.6194
opt_7_8;8192;32;112;6.71;163.7594
#
opt_7_8;8192;64;112;6.00;183.1740
opt_7_8;8192;64;112;6.00;183.2312
opt_7_8;8192;64;112;6.00;183.3396
#
opt_7_8;8192;128;112;5.89;186.8234
opt_7_8;8192;128;112;5.88;187.1155
opt_7_8;8192;128;112;5.88;187.0951
#
opt_7_8;16384;32;56;49.88;176.3558
opt_7_8;16384;32;56;49.90;176.2738
opt_7_8;16384;32;56;49.88;176.3334
#
opt_7_8;16384;64;56;46.20;190.3901
opt_7_8;16384;64;56;46.21;190.3429
opt_7_8;16384;64;56;46.21;190.3306
#
opt_7_8;16384;128;56;43.86;200.5627
opt_7_8;16384;128;56;43.91;200.3415
opt_7_8;16384;128;56;43.87;200.5020
#
opt_7_8;16384;32;112;50.82;173.0915
opt_7_8;16384;32;112;50.88;172.8856
opt_7_8;16384;32;112;50.84;173.0233
#
opt_7_8;16384;64;112;46.24;190.2456
opt_7_8;16384;64;112;46.22;190.2980
opt_7_8;16384;64;112;46.22;190.3059
#
opt_7_8;16384;128;112;44.74;196.6244
opt_7_8;16384;128;112;44.73;196.6436
opt_7_8;16384;128;112;44.74;196.6143
#

